A_ISMD44ESWI210600_C_EDZW_20211121061302_82589188.bin;20211209;1644;20211121;0600;;0213;67.72546000000001;17.46678
A_ISMD44ESWI210600_C_EDZW_20211121061302_82589188.bin;20211209;1644;20211121;0600;;0219;68.42018;18.16804
A_ISMD44ESWI210600_C_EDZW_20211121061302_82589188.bin;20211209;1644;20211121;0600;;0222;68.35379;18.81644
A_ISMD44ESWI210600_C_EDZW_20211121061302_82589188.bin;20211209;1644;20211121;0600;;0224;67.49483000000001;18.29072
A_ISMD44ESWI210600_C_EDZW_20211121061302_82589188.bin;20211209;1644;20211121;0600;;0229;67.91235;18.610120000000002
A_ISMD44ESWI210600_C_EDZW_20211121061302_82589188.bin;20211209;1644;20211121;0600;;0231;68.07303;19.83509
A_ISMD44ESWI210600_C_EDZW_20211121061302_82589188.bin;20211209;1644;20211121;0600;;0236;67.8527;19.0212
A_ISMD44ESWI210600_C_EDZW_20211121061302_82589188.bin;20211209;1644;20211121;0600;;0238;67.25505000000001;20.270370000000003
A_ISMD44ESWI210600_C_EDZW_20211121061302_82589188.bin;20211209;1644;20211121;0600;;0244;67.82139000000001;20.33556
A_ISMD44ESWI210600_C_EDZW_20211121061302_82589188.bin;20211209;1644;20211121;0600;;0249;67.14074000000001;20.64131
A_ISMD44ESWI210600_C_EDZW_20211121061302_82589188.bin;20211209;1644;20211121;0600;;0255;68.67620000000001;21.522900000000003
A_ISMD44ESWI210600_C_EDZW_20211121061302_82589188.bin;20211209;1644;20211121;0600;;0264;67.33627;22.228810000000003
A_ISMD44ESWI210600_C_EDZW_20211121061302_82589188.bin;20211209;1644;20211121;0600;;0272;67.73014;22.82194
A_ISMD44ESWI210600_C_EDZW_20211121061302_82589188.bin;20211209;1644;20211121;0600;;0281;68.44177;22.44346
A_ISMD44ESWI210600_C_EDZW_20211121061302_82589188.bin;20211209;1644;20211121;0600;;0295;67.20363;23.389950000000002
A_ISMD44ESWI210600_C_EDZW_20211121061302_82589188.bin;20211209;1644;20211121;0600;;02101;65.80611;15.082780000000001
A_ISMD44ESWI210600_C_EDZW_20211121061302_82589188.bin;20211209;1644;20211121;0600;;02102;65.09295;14.50552
A_ISMD44ESWI210600_C_EDZW_20211121061302_82589188.bin;20211209;1644;20211121;0600;;02103;65.7813;15.062330000000001
A_ISMD44ESWI210600_C_EDZW_20211121061302_82589188.bin;20211209;1644;20211121;0600;;02110;65.32686000000001;15.064470000000002
A_ISMD44ESWI210600_C_EDZW_20211121061302_82589188.bin;20211209;1644;20211121;0600;;02119;66.88735000000001;18.0198
A_ISMD44ESWI210600_C_EDZW_20211121061302_82589188.bin;20211209;1644;20211121;0600;;02121;66.68021;16.10529
A_ISMD44ESWI210600_C_EDZW_20211121061302_82589188.bin;20211209;1644;20211121;0600;;02124;66.05134000000001;17.839640000000003
A_ISMD44ESWI210600_C_EDZW_20211121061302_82589188.bin;20211209;1644;20211121;0600;;02126;65.00941;17.699270000000002
A_ISMD44ESWI210600_C_EDZW_20211121061302_82589188.bin;20211209;1644;20211121;0600;;02141;66.30889;19.21
A_ISMD44ESWI210600_C_EDZW_20211121061302_82589188.bin;20211209;1644;20211121;0600;;02147;65.15117000000001;18.593510000000002
A_ISMD44ESWI210600_C_EDZW_20211121061302_82589188.bin;20211209;1644;20211121;0600;;02149;65.59406;19.264190000000003
A_ISMD44ESWI210600_C_EDZW_20211121061302_82589188.bin;20211209;1644;20211121;0600;;02151;66.49111;20.14194
A_ISMD44ESWI210600_C_EDZW_20211121061302_82589188.bin;20211209;1644;20211121;0600;;02154;65.87889;20.12778
A_ISMD44ESWI210600_C_EDZW_20211121061302_82589188.bin;20211209;1644;20211121;0600;;02161;66.75155000000001;20.92376
A_ISMD44ESWI210600_C_EDZW_20211121061302_82589188.bin;20211209;1644;20211121;0600;;02171;65.81389;21.635
A_ISMD44ESWI210600_C_EDZW_20211121061302_82589188.bin;20211209;1644;20211121;0600;;02173;65.66913000000001;21.061970000000002
A_ISMD44ESWI210600_C_EDZW_20211121061302_82589188.bin;20211209;1644;20211121;0600;;02174;66.27887000000001;21.12853
A_ISMD44ESWI210600_C_EDZW_20211121061302_82589188.bin;20211209;1644;20211121;0600;;02176;65.03398;21.56089
A_ISMD44ESWI210600_C_EDZW_20211121061302_82589188.bin;20211209;1644;20211121;0600;;02181;66.26176000000001;22.842750000000002
A_ISMD44ESWI210600_C_EDZW_20211121061302_82589188.bin;20211209;1644;20211121;0600;;02184;66.80938;22.33154
A_ISMD44ESWI210600_C_EDZW_20211121061302_82589188.bin;20211209;1644;20211121;0600;;02186;65.54444000000001;22.12806
A_ISMD44ESWI210600_C_EDZW_20211121061302_82589188.bin;20211209;1644;20211121;0600;;02188;65.31207;22.37093
A_ISMD44ESWI210600_C_EDZW_20211121061302_82589188.bin;20211209;1644;20211121;0600;;02191;65.69720000000001;23.095860000000002
A_ISMD44ESWI210600_C_EDZW_20211121061302_82589188.bin;20211209;1644;20211121;0600;;02197;65.8237;24.111240000000002
A_ISMD44ESWI210600_C_EDZW_20211121061302_82589188.bin;20211209;1644;20211121;0600;;02199;66.62226000000001;23.46345
A_ISMD44ESWI210600_C_EDZW_20211121061302_82589188.bin;20211209;1644;20211121;0600;;02207;63.282630000000005;12.121810000000002
A_ISMD44ESWI210600_C_EDZW_20211121061302_82589188.bin;20211209;1644;20211121;0600;;02209;63.04375;12.27485
A_ISMD44ESWI210600_C_EDZW_20211121061302_82589188.bin;20211209;1644;20211121;0600;;02210;63.185410000000005;12.1734
A_ISMD44ESWI210600_C_EDZW_20211121061302_82589188.bin;20211209;1644;20211121;0600;;02221;63.83851000000001;13.500890000000002
A_ISMD44ESWI210600_C_EDZW_20211121061302_82589188.bin;20211209;1644;20211121;0600;;02230;64.21716;15.55291
A_ISMD44ESWI210600_C_EDZW_20211121061302_82589188.bin;20211209;1644;20211121;0600;;02231;63.67611000000001;14.604790000000001
A_ISMD44ESWI210600_C_EDZW_20211121061302_82589188.bin;20211209;1644;20211121;0600;;02236;63.768460000000005;15.327910000000001
A_ISMD44ESWI210600_C_EDZW_20211121061302_82589188.bin;20211209;1644;20211121;0600;;02242;64.08748;16.235560000000003
A_ISMD44ESWI210600_C_EDZW_20211121061302_82589188.bin;20211209;1644;20211121;0600;;02245;64.57982000000001;16.83856
A_ISMD44ESWI210600_C_EDZW_20211121061302_82589188.bin;20211209;1644;20211121;0600;;02247;63.151230000000005;16.16993
A_ISMD44ESWI210600_C_EDZW_20211121061302_82589188.bin;20211209;1644;20211121;0600;;02254;64.16503;17.315330000000003
A_ISMD44ESWI210600_C_EDZW_20211121061302_82589188.bin;20211209;1644;20211121;0600;;02260;63.12425;18.251810000000003
A_ISMD44ESWI210600_C_EDZW_20211121061302_82589188.bin;20211209;1644;20211121;0600;;02261;64.54812000000001;18.71302
A_ISMD44ESWI210600_C_EDZW_20211121061302_82589188.bin;20211209;1644;20211121;0600;;02263;64.07438;18.361880000000003
A_ISMD44ESWI210600_C_EDZW_20211121061302_82589188.bin;20211209;1644;20211121;0600;;02265;63.650330000000004;18.546580000000002
A_ISMD44ESWI210600_C_EDZW_20211121061302_82589188.bin;20211209;1644;20211121;0600;;02219;64.50445;14.2207
A_ISMD44ESWI210600_C_EDZW_20211121061302_82589188.bin;20211209;1644;20211121;0600;;02243;63.683910000000004;16.94996
